n,b,sample_size,start,stop,treedist
70,69,25,900,1000,9.944250e-01
70,69,25,950,1050,8.838352e-01
70,69,25,1000,1100,8.664653e-01
70,69,25,1050,1150,8.237730e-01
70,69,25,1100,1200,7.519155e-01
70,69,25,1150,1250,7.519800e-01
70,69,25,1200,1300,7.520324e-01
70,69,25,1250,1350,7.520717e-01
70,69,25,1300,1400,7.520963e-01
70,69,25,1350,1450,7.457833e-01
70,69,25,1400,1500,6.897719e-01
70,69,25,1450,1550,6.897433e-01
70,69,25,1500,1600,6.947161e-01
71,70,25,900,1000,8.434668e-01
71,70,25,950,1050,8.336755e-01
71,70,25,1000,1100,5.537790e-01
71,70,25,1050,1150,6.210958e-01
71,70,25,1100,1200,5.494619e-01
71,70,25,1150,1250,5.494973e-01
71,70,25,1200,1300,5.495344e-01
71,70,25,1250,1350,5.495727e-01
71,70,25,1300,1400,5.496102e-01
71,70,25,1350,1450,5.437547e-01
71,70,25,1400,1500,5.337497e-01
71,70,25,1450,1550,5.333259e-01
71,70,25,1500,1600,5.177765e-01
72,71,25,900,1000,7.413823e-01
72,71,25,950,1050,7.803260e-01
72,71,25,1000,1100,7.058541e-01
72,71,25,1050,1150,6.920706e-01
72,71,25,1100,1200,7.378430e-01
72,71,25,1150,1250,7.410358e-01
72,71,25,1200,1300,7.443275e-01
72,71,25,1250,1350,7.477106e-01
72,71,25,1300,1400,7.511606e-01
72,71,25,1350,1450,7.548592e-01
72,71,25,1400,1500,7.335908e-01
72,71,25,1450,1550,7.350149e-01
72,71,25,1500,1600,7.208596e-01
73,72,25,900,1000,6.234860e-01
73,72,25,950,1050,5.049675e-01
73,72,25,1000,1100,4.874146e-01
73,72,25,1050,1150,4.836096e-01
73,72,25,1100,1200,4.396605e-01
73,72,25,1150,1250,4.395765e-01
73,72,25,1200,1300,4.394844e-01
73,72,25,1250,1350,4.393878e-01
73,72,25,1300,1400,4.392852e-01
73,72,25,1350,1450,4.120749e-01
73,72,25,1400,1500,4.082088e-01
73,72,25,1450,1550,4.079336e-01
73,72,25,1500,1600,4.201206e-01
74,73,25,900,1000,9.615576e-01
74,73,25,950,1050,5.651313e-01
74,73,25,1000,1100,5.869725e-01
74,73,25,1050,1150,5.374705e-01
74,73,25,1100,1200,5.676641e-01
74,73,25,1150,1250,5.674757e-01
74,73,25,1200,1300,5.672529e-01
74,73,25,1250,1350,5.670554e-01
74,73,25,1300,1400,5.499573e-01
74,73,25,1350,1450,5.803483e-01
74,73,25,1400,1500,5.679314e-01
74,73,25,1450,1550,5.679045e-01
74,73,25,1500,1600,5.667524e-01
75,74,25,900,1000,6.753592e-01
75,74,25,950,1050,7.118553e-01
75,74,25,1000,1100,8.769353e-01
75,74,25,1050,1150,6.197657e-01
75,74,25,1100,1200,6.177143e-01
75,74,25,1150,1250,6.184255e-01
75,74,25,1200,1300,6.191511e-01
75,74,25,1250,1350,6.198888e-01
75,74,25,1300,1400,6.206365e-01
75,74,25,1350,1450,6.864789e-01
75,74,25,1400,1500,6.762131e-01
75,74,25,1450,1550,6.777877e-01
75,74,25,1500,1600,6.153105e-01
76,75,25,900,1000,5.682031e-01
76,75,25,950,1050,5.606418e-01
76,75,25,1000,1100,5.616539e-01
76,75,25,1050,1150,5.640266e-01
76,75,25,1100,1200,6.803798e-01
76,75,25,1150,1250,6.776026e-01
76,75,25,1200,1300,6.747801e-01
76,75,25,1250,1350,6.719444e-01
76,75,25,1300,1400,6.692594e-01
76,75,25,1350,1450,5.109763e-01
76,75,25,1400,1500,4.992094e-01
76,75,25,1450,1550,4.983077e-01
76,75,25,1500,1600,5.146064e-01
77,76,25,900,1000,9.372186e-01
77,76,25,950,1050,1.642725e+00
77,76,25,1000,1100,1.147602e+00
77,76,25,1050,1150,7.161856e-01
77,76,25,1100,1200,6.510572e-01
77,76,25,1150,1250,6.522888e-01
77,76,25,1200,1300,6.535180e-01
77,76,25,1250,1350,6.547270e-01
77,76,25,1300,1400,6.559125e-01
77,76,25,1350,1450,7.251291e-01
77,76,25,1400,1500,7.239257e-01
77,76,25,1450,1550,7.252124e-01
77,76,25,1500,1600,7.536382e-01
78,77,25,900,1000,5.412876e-01
78,77,25,950,1050,4.611920e-01
78,77,25,1000,1100,4.198472e-01
78,77,25,1050,1150,3.649353e-01
78,77,25,1100,1200,3.561972e-01
78,77,25,1150,1250,3.561166e-01
78,77,25,1200,1300,3.560331e-01
78,77,25,1250,1350,3.559468e-01
78,77,25,1300,1400,3.558580e-01
78,77,25,1350,1450,3.563609e-01
78,77,25,1400,1500,3.557069e-01
78,77,25,1450,1550,3.556290e-01
78,77,25,1500,1600,3.675076e-01
79,78,25,900,1000,8.769274e-01
79,78,25,950,1050,8.213526e-01
79,78,25,1000,1100,6.834290e-01
79,78,25,1050,1150,5.594830e-01
79,78,25,1100,1200,4.596857e-01
79,78,25,1150,1250,4.598749e-01
79,78,25,1200,1300,4.600803e-01
79,78,25,1250,1350,4.602849e-01
79,78,25,1300,1400,4.604880e-01
79,78,25,1350,1450,4.596719e-01
79,78,25,1400,1500,4.579437e-01
79,78,25,1450,1550,4.579164e-01
79,78,25,1500,1600,4.440583e-01
80,79,25,900,1000,5.496053e-01
80,79,25,950,1050,5.412721e-01
80,79,25,1000,1100,5.313455e-01
80,79,25,1050,1150,4.852457e-01
80,79,25,1100,1200,5.267212e-01
80,79,25,1150,1250,5.266495e-01
80,79,25,1200,1300,5.265770e-01
80,79,25,1250,1350,5.265043e-01
80,79,25,1300,1400,5.264317e-01
80,79,25,1350,1450,4.716878e-01
80,79,25,1400,1500,4.731027e-01
80,79,25,1450,1550,4.728949e-01
80,79,25,1500,1600,4.695113e-01
81,80,25,900,1000,1.027321e+00
81,80,25,950,1050,7.568754e-01
81,80,25,1000,1100,8.074501e-01
81,80,25,1050,1150,5.959983e-01
81,80,25,1100,1200,1.228568e+00
81,80,25,1150,1250,1.228396e+00
81,80,25,1200,1300,1.228225e+00
81,80,25,1250,1350,1.228057e+00
81,80,25,1300,1400,1.227893e+00
81,80,25,1350,1450,5.685969e-01
81,80,25,1400,1500,5.611605e-01
81,80,25,1450,1550,5.608609e-01
81,80,25,1500,1600,6.223820e-01
82,81,25,900,1000,7.128286e-01
82,81,25,950,1050,7.801763e-01
82,81,25,1000,1100,7.056995e-01
82,81,25,1050,1150,6.898925e-01
82,81,25,1100,1200,6.611997e-01
82,81,25,1150,1250,6.613171e-01
82,81,25,1200,1300,6.614341e-01
82,81,25,1250,1350,6.615493e-01
82,81,25,1300,1400,6.616625e-01
82,81,25,1350,1450,6.545507e-01
82,81,25,1400,1500,6.955673e-01
82,81,25,1450,1550,6.956604e-01
82,81,25,1500,1600,6.218760e-01
83,82,25,900,1000,1.008468e+00
83,82,25,950,1050,6.694974e-01
83,82,25,1000,1100,7.251775e-01
83,82,25,1050,1150,7.020451e-01
83,82,25,1100,1200,5.954104e-01
83,82,25,1150,1250,5.963865e-01
83,82,25,1200,1300,5.973841e-01
83,82,25,1250,1350,5.983959e-01
83,82,25,1300,1400,5.994210e-01
83,82,25,1350,1450,6.575660e-01
83,82,25,1400,1500,6.008688e-01
83,82,25,1450,1550,6.016448e-01
83,82,25,1500,1600,5.915731e-01
84,83,25,900,1000,1.083806e+00
84,83,25,950,1050,9.093535e-01
84,83,25,1000,1100,9.275402e-01
84,83,25,1050,1150,7.548102e-01
84,83,25,1100,1200,7.776436e-01
84,83,25,1150,1250,7.774277e-01
84,83,25,1200,1300,7.772040e-01
84,83,25,1250,1350,7.769802e-01
84,83,25,1300,1400,7.767505e-01
84,83,25,1350,1450,7.907234e-01
84,83,25,1400,1500,7.959741e-01
84,83,25,1450,1550,7.738305e-01
84,83,25,1500,1600,8.602565e-01
85,84,25,900,1000,5.268835e-01
85,84,25,950,1050,3.774817e-01
85,84,25,1000,1100,4.033035e-01
85,84,25,1050,1150,4.106571e-01
85,84,25,1100,1200,3.386868e-01
85,84,25,1150,1250,3.388792e-01
85,84,25,1200,1300,3.390814e-01
85,84,25,1250,1350,3.392856e-01
85,84,25,1300,1400,3.394915e-01
85,84,25,1350,1450,3.475443e-01
85,84,25,1400,1500,3.461649e-01
85,84,25,1450,1550,3.462772e-01
85,84,25,1500,1600,4.103546e-01
86,85,25,900,1000,7.968730e-01
86,85,25,950,1050,6.003557e-01
86,85,25,1000,1100,7.986346e-01
86,85,25,1050,1150,5.073996e-01
86,85,25,1100,1200,4.482567e-01
86,85,25,1150,1250,4.487967e-01
86,85,25,1200,1300,4.493348e-01
86,85,25,1250,1350,4.498685e-01
86,85,25,1300,1400,4.503958e-01
86,85,25,1350,1450,4.674772e-01
86,85,25,1400,1500,4.600741e-01
86,85,25,1450,1550,4.608637e-01
86,85,25,1500,1600,5.046185e-01
87,86,25,900,1000,4.843281e-01
87,86,25,950,1050,4.890209e-01
87,86,25,1000,1100,4.438489e-01
87,86,25,1050,1150,3.897690e-01
87,86,25,1100,1200,3.944870e-01
87,86,25,1150,1250,3.945252e-01
87,86,25,1200,1300,3.945638e-01
87,86,25,1250,1350,3.946027e-01
87,86,25,1300,1400,3.946541e-01
87,86,25,1350,1450,3.869222e-01
87,86,25,1400,1500,3.863054e-01
87,86,25,1450,1550,3.863307e-01
87,86,25,1500,1600,3.947098e-01
88,87,25,900,1000,9.269030e-01
88,87,25,950,1050,1.272720e+00
88,87,25,1000,1100,1.228572e+00
88,87,25,1050,1150,1.116865e+00
88,87,25,1100,1200,1.085805e+00
88,87,25,1150,1250,1.087111e+00
88,87,25,1200,1300,1.088417e+00
88,87,25,1250,1350,1.089720e+00
88,87,25,1300,1400,1.091012e+00
88,87,25,1350,1450,8.697897e-01
88,87,25,1400,1500,8.104112e-01
88,87,25,1450,1550,8.101757e-01
88,87,25,1500,1600,7.342406e-01
89,88,25,900,1000,1.354367e+00
89,88,25,950,1050,9.852062e-01
89,88,25,1000,1100,1.148872e+00
89,88,25,1050,1150,8.518312e-01
89,88,25,1100,1200,7.146362e-01
89,88,25,1150,1250,6.781444e-01
89,88,25,1200,1300,6.780003e-01
89,88,25,1250,1350,6.778522e-01
89,88,25,1300,1400,6.776985e-01
89,88,25,1350,1450,7.856952e-01
89,88,25,1400,1500,6.790755e-01
89,88,25,1450,1550,6.790241e-01
89,88,25,1500,1600,7.325825e-01
90,89,25,900,1000,7.205271e-01
90,89,25,950,1050,6.826037e-01
90,89,25,1000,1100,6.548090e-01
90,89,25,1050,1150,6.952581e-01
90,89,25,1100,1200,6.222982e-01
90,89,25,1150,1250,6.223951e-01
90,89,25,1200,1300,6.224915e-01
90,89,25,1250,1350,6.225895e-01
90,89,25,1300,1400,6.226875e-01
90,89,25,1350,1450,6.657057e-01
90,89,25,1400,1500,6.641581e-01
90,89,25,1450,1550,6.641517e-01
90,89,25,1500,1600,6.698775e-01
91,90,25,900,1000,6.931704e-01
91,90,25,950,1050,7.012580e-01
91,90,25,1000,1100,5.999200e-01
91,90,25,1050,1150,6.133804e-01
91,90,25,1100,1200,5.030387e-01
91,90,25,1150,1250,5.028008e-01
91,90,25,1200,1300,5.025585e-01
91,90,25,1250,1350,5.023115e-01
91,90,25,1300,1400,5.020605e-01
91,90,25,1350,1450,4.722700e-01
91,90,25,1400,1500,4.889069e-01
91,90,25,1450,1550,4.887397e-01
91,90,25,1500,1600,4.735952e-01
92,91,25,900,1000,5.195078e-01
92,91,25,950,1050,5.039354e-01
92,91,25,1000,1100,4.483001e-01
92,91,25,1050,1150,4.416519e-01
92,91,25,1100,1200,4.618389e-01
92,91,25,1150,1250,4.618501e-01
92,91,25,1200,1300,4.618620e-01
92,91,25,1250,1350,4.618748e-01
92,91,25,1300,1400,4.618891e-01
92,91,25,1350,1450,4.776157e-01
92,91,25,1400,1500,4.798386e-01
92,91,25,1450,1550,4.798614e-01
92,91,25,1500,1600,4.904915e-01
93,92,25,900,1000,8.007845e-01
93,92,25,950,1050,6.705161e-01
93,92,25,1000,1100,6.645854e-01
93,92,25,1050,1150,5.760648e-01
93,92,25,1100,1200,5.080261e-01
93,92,25,1150,1250,5.087067e-01
93,92,25,1200,1300,5.093997e-01
93,92,25,1250,1350,5.101036e-01
93,92,25,1300,1400,5.108167e-01
93,92,25,1350,1450,5.211006e-01
93,92,25,1400,1500,5.071071e-01
93,92,25,1450,1550,5.074818e-01
93,92,25,1500,1600,5.610075e-01
94,93,25,900,1000,7.870382e+00
94,93,25,950,1050,4.465243e+00
94,93,25,1000,1100,5.684256e+00
94,93,25,1050,1150,4.413992e+00
94,93,25,1100,1200,1.578866e+00
94,93,25,1150,1250,1.580243e+00
94,93,25,1200,1300,1.581582e+00
94,93,25,1250,1350,1.582932e+00
94,93,25,1300,1400,1.584287e+00
94,93,25,1350,1450,1.600249e+00
94,93,25,1400,1500,1.604241e+00
94,93,25,1450,1550,1.606173e+00
94,93,25,1500,1600,1.546906e+00
95,94,25,900,1000,7.490657e-01
95,94,25,950,1050,7.221989e-01
95,94,25,1000,1100,6.791592e-01
95,94,25,1050,1150,7.464229e-01
95,94,25,1100,1200,6.195787e-01
95,94,25,1150,1250,6.195499e-01
95,94,25,1200,1300,6.195215e-01
95,94,25,1250,1350,6.315899e-01
95,94,25,1300,1400,6.315470e-01
95,94,25,1350,1450,6.597666e-01
95,94,25,1400,1500,6.610929e-01
95,94,25,1450,1550,6.610530e-01
95,94,25,1500,1600,7.018454e-01
96,95,25,900,1000,1.786201e+00
96,95,25,950,1050,1.472214e+00
96,95,25,1000,1100,1.362953e+00
96,95,25,1050,1150,1.094169e+00
96,95,25,1100,1200,1.046295e+00
96,95,25,1150,1250,1.045137e+00
96,95,25,1200,1300,1.043964e+00
96,95,25,1250,1350,1.042761e+00
96,95,25,1300,1400,1.041747e+00
96,95,25,1350,1450,9.353025e-01
96,95,25,1400,1500,8.517730e-01
96,95,25,1450,1550,8.509700e-01
96,95,25,1500,1600,8.370026e-01
97,96,25,900,1000,8.236694e-01
97,96,25,950,1050,7.654644e-01
97,96,25,1000,1100,9.125353e-01
97,96,25,1050,1150,6.966399e-01
97,96,25,1100,1200,8.679410e-01
97,96,25,1150,1250,8.691151e-01
97,96,25,1200,1300,8.702935e-01
97,96,25,1250,1350,8.714717e-01
97,96,25,1300,1400,8.726458e-01
97,96,25,1350,1450,8.475922e-01
97,96,25,1400,1500,8.216280e-01
97,96,25,1450,1550,8.233932e-01
97,96,25,1500,1600,8.341558e-01
98,97,25,900,1000,5.273755e-01
98,97,25,950,1050,5.013813e-01
98,97,25,1000,1100,5.115626e-01
98,97,25,1050,1150,4.246927e-01
98,97,25,1100,1200,4.588194e-01
98,97,25,1150,1250,4.585623e-01
98,97,25,1200,1300,4.583041e-01
98,97,25,1250,1350,4.580454e-01
98,97,25,1300,1400,4.577872e-01
98,97,25,1350,1450,4.511624e-01
98,97,25,1400,1500,4.512360e-01
98,97,25,1450,1550,4.509522e-01
98,97,25,1500,1600,4.636016e-01
99,98,25,900,1000,1.116650e+00
99,98,25,950,1050,1.028706e+00
99,98,25,1000,1100,1.095049e+00
99,98,25,1050,1150,9.524525e-01
99,98,25,1100,1200,9.723819e-01
99,98,25,1150,1250,9.729036e-01
99,98,25,1200,1300,9.734053e-01
99,98,25,1250,1350,9.738821e-01
99,98,25,1300,1400,9.743343e-01
99,98,25,1350,1450,1.048538e+00
99,98,25,1400,1500,1.040102e+00
99,98,25,1450,1550,1.040837e+00
99,98,25,1500,1600,1.045663e+00
100,99,25,900,1000,1.074724e+00
100,99,25,950,1050,1.188510e+00
100,99,25,1000,1100,1.224384e+00
100,99,25,1050,1150,1.359412e+00
100,99,25,1100,1200,9.236829e-01
100,99,25,1150,1250,9.255667e-01
100,99,25,1200,1300,9.275095e-01
100,99,25,1250,1350,9.295038e-01
100,99,25,1300,1400,9.315435e-01
100,99,25,1350,1450,8.686861e-01
100,99,25,1400,1500,8.445173e-01
100,99,25,1450,1550,8.448759e-01
100,99,25,1500,1600,8.434034e-01
101,100,25,900,1000,7.067175e-01
101,100,25,950,1050,8.512572e-01
101,100,25,1000,1100,7.384470e-01
101,100,25,1050,1150,7.121071e-01
101,100,25,1100,1200,6.828753e-01
101,100,25,1150,1250,6.829262e-01
101,100,25,1200,1300,6.829837e-01
101,100,25,1250,1350,6.830459e-01
101,100,25,1300,1400,6.831147e-01
101,100,25,1350,1450,6.881312e-01
101,100,25,1400,1500,6.876158e-01
101,100,25,1450,1550,6.877585e-01
101,100,25,1500,1600,6.905630e-01
102,101,25,900,1000,7.628216e-01
102,101,25,950,1050,8.934001e-01
102,101,25,1000,1100,1.348070e+00
102,101,25,1050,1150,7.852228e-01
102,101,25,1100,1200,1.099003e+00
102,101,25,1150,1250,1.097373e+00
102,101,25,1200,1300,1.095688e+00
102,101,25,1250,1350,1.093950e+00
102,101,25,1300,1400,1.092175e+00
102,101,25,1350,1450,7.970477e-01
102,101,25,1400,1500,7.145677e-01
102,101,25,1450,1550,7.134481e-01
102,101,25,1500,1600,6.417420e-01
103,102,25,900,1000,6.148591e-01
103,102,25,950,1050,4.296900e-01
103,102,25,1000,1100,4.137681e-01
103,102,25,1050,1150,4.258316e-01
103,102,25,1100,1200,3.452732e-01
103,102,25,1150,1250,3.453791e-01
103,102,25,1200,1300,3.454874e-01
103,102,25,1250,1350,3.455970e-01
103,102,25,1300,1400,3.457097e-01
103,102,25,1350,1450,4.350556e-01
103,102,25,1400,1500,4.363219e-01
103,102,25,1450,1550,4.362001e-01
103,102,25,1500,1600,4.206624e-01
104,103,25,900,1000,5.399480e-01
104,103,25,950,1050,6.657658e-01
104,103,25,1000,1100,5.422463e-01
104,103,25,1050,1150,4.484299e-01
104,103,25,1100,1200,4.124217e-01
104,103,25,1150,1250,4.124467e-01
104,103,25,1200,1300,4.124716e-01
104,103,25,1250,1350,4.124965e-01
104,103,25,1300,1400,4.125212e-01
104,103,25,1350,1450,4.686336e-01
104,103,25,1400,1500,4.655353e-01
104,103,25,1450,1550,4.655440e-01
104,103,25,1500,1600,4.751782e-01
105,104,25,900,1000,1.172201e+00
105,104,25,950,1050,8.628425e-01
105,104,25,1000,1100,8.170424e-01
105,104,25,1050,1150,8.073158e-01
105,104,25,1100,1200,7.371887e-01
105,104,25,1150,1250,7.374512e-01
105,104,25,1200,1300,7.377103e-01
105,104,25,1250,1350,7.379654e-01
105,104,25,1300,1400,7.382153e-01
105,104,25,1350,1450,7.427014e-01
105,104,25,1400,1500,7.154075e-01
105,104,25,1450,1550,7.157863e-01
105,104,25,1500,1600,7.311254e-01
106,105,25,900,1000,5.928717e-01
106,105,25,950,1050,4.826638e-01
106,105,25,1000,1100,4.413574e-01
106,105,25,1050,1150,3.696587e-01
106,105,25,1100,1200,3.818819e-01
106,105,25,1150,1250,3.820809e-01
106,105,25,1200,1300,3.822798e-01
106,105,25,1250,1350,3.824773e-01
106,105,25,1300,1400,3.826730e-01
106,105,25,1350,1450,3.794384e-01
106,105,25,1400,1500,3.783543e-01
106,105,25,1450,1550,3.785387e-01
106,105,25,1500,1600,3.929922e-01
107,106,25,900,1000,4.794805e-01
107,106,25,950,1050,4.988494e-01
107,106,25,1000,1100,4.207742e-01
107,106,25,1050,1150,4.242760e-01
107,106,25,1100,1200,3.733352e-01
107,106,25,1150,1250,3.733270e-01
107,106,25,1200,1300,3.733151e-01
107,106,25,1250,1350,3.733035e-01
107,106,25,1300,1400,3.732924e-01
107,106,25,1350,1450,4.085518e-01
107,106,25,1400,1500,4.111553e-01
107,106,25,1450,1550,4.109635e-01
107,106,25,1500,1600,3.758819e-01
108,107,25,900,1000,1.146264e+00
108,107,25,950,1050,1.343473e+00
108,107,25,1000,1100,1.499204e+00
108,107,25,1050,1150,1.271327e+00
108,107,25,1100,1200,8.375605e-01
108,107,25,1150,1250,8.354511e-01
108,107,25,1200,1300,8.332319e-01
108,107,25,1250,1350,8.310548e-01
108,107,25,1300,1400,8.288386e-01
108,107,25,1350,1450,7.485218e-01
108,107,25,1400,1500,8.341962e-01
108,107,25,1450,1550,8.315989e-01
108,107,25,1500,1600,1.022575e+00
109,108,25,900,1000,1.333750e+00
109,108,25,950,1050,1.025803e+00
109,108,25,1000,1100,9.638056e-01
109,108,25,1050,1150,9.141402e-01
109,108,25,1100,1200,8.500760e-01
109,108,25,1150,1250,8.491352e-01
109,108,25,1200,1300,8.481767e-01
109,108,25,1250,1350,8.472028e-01
109,108,25,1300,1400,8.462178e-01
109,108,25,1350,1450,8.218687e-01
109,108,25,1400,1500,6.838916e-01
109,108,25,1450,1550,6.839416e-01
109,108,25,1500,1600,6.280469e-01
110,109,25,900,1000,5.724859e-01
110,109,25,950,1050,9.164256e-01
110,109,25,1000,1100,8.598954e-01
110,109,25,1050,1150,6.777902e-01
110,109,25,1100,1200,6.628252e-01
110,109,25,1150,1250,6.646849e-01
110,109,25,1200,1300,6.665703e-01
110,109,25,1250,1350,6.684750e-01
110,109,25,1300,1400,6.703933e-01
110,109,25,1350,1450,6.926550e-01
110,109,25,1400,1500,6.870786e-01
110,109,25,1450,1550,6.891863e-01
110,109,25,1500,1600,6.540250e-01
111,110,25,900,1000,5.557420e-01
111,110,25,950,1050,5.574012e-01
111,110,25,1000,1100,5.435418e-01
111,110,25,1050,1150,5.312553e-01
111,110,25,1100,1200,5.403770e-01
111,110,25,1150,1250,5.403395e-01
111,110,25,1200,1300,5.403026e-01
111,110,25,1250,1350,5.402661e-01
111,110,25,1300,1400,5.402308e-01
111,110,25,1350,1450,5.565301e-01
111,110,25,1400,1500,5.564811e-01
111,110,25,1450,1550,5.564802e-01
111,110,25,1500,1600,6.075943e-01
112,111,25,900,1000,6.211318e-01
112,111,25,950,1050,5.016556e-01
112,111,25,1000,1100,5.175515e-01
112,111,25,1050,1150,4.891846e-01
112,111,25,1100,1200,4.770941e-01
112,111,25,1150,1250,4.768497e-01
112,111,25,1200,1300,4.765930e-01
112,111,25,1250,1350,4.763260e-01
112,111,25,1300,1400,4.760933e-01
112,111,25,1350,1450,4.406995e-01
112,111,25,1400,1500,4.479399e-01
112,111,25,1450,1550,4.337400e-01
112,111,25,1500,1600,4.850481e-01
113,112,25,900,1000,5.786553e-01
113,112,25,950,1050,7.025290e-01
113,112,25,1000,1100,5.679198e-01
113,112,25,1050,1150,5.401689e-01
113,112,25,1100,1200,4.853688e-01
113,112,25,1150,1250,4.852013e-01
113,112,25,1200,1300,4.850327e-01
113,112,25,1250,1350,4.848652e-01
113,112,25,1300,1400,4.846985e-01
113,112,25,1350,1450,4.786547e-01
113,112,25,1400,1500,4.772364e-01
113,112,25,1450,1550,4.771688e-01
113,112,25,1500,1600,5.506115e-01
114,113,25,900,1000,1.131998e+00
114,113,25,950,1050,1.243198e+00
114,113,25,1000,1100,1.180120e+00
114,113,25,1050,1150,9.490805e-01
114,113,25,1100,1200,7.980566e-01
114,113,25,1150,1250,7.987991e-01
114,113,25,1200,1300,7.995561e-01
114,113,25,1250,1350,8.003206e-01
114,113,25,1300,1400,8.010994e-01
114,113,25,1350,1450,8.248432e-01
114,113,25,1400,1500,7.967401e-01
114,113,25,1450,1550,7.973094e-01
114,113,25,1500,1600,7.862694e-01
115,114,25,900,1000,7.378782e-01
115,114,25,950,1050,6.831785e-01
115,114,25,1000,1100,5.759442e-01
115,114,25,1050,1150,5.099025e-01
115,114,25,1100,1200,5.080098e-01
115,114,25,1150,1250,5.081210e-01
115,114,25,1200,1300,5.082298e-01
115,114,25,1250,1350,5.083358e-01
115,114,25,1300,1400,5.084402e-01
115,114,25,1350,1450,5.344778e-01
115,114,25,1400,1500,5.281166e-01
115,114,25,1450,1550,5.282040e-01
115,114,25,1500,1600,5.237088e-01
116,115,25,900,1000,1.715417e+00
116,115,25,950,1050,1.568178e+00
116,115,25,1000,1100,1.363742e+00
116,115,25,1050,1150,1.027977e+00
116,115,25,1100,1200,9.502643e-01
116,115,25,1150,1250,9.496265e-01
116,115,25,1200,1300,9.489626e-01
116,115,25,1250,1350,9.482758e-01
116,115,25,1300,1400,9.475683e-01
116,115,25,1350,1450,9.089320e-01
116,115,25,1400,1500,8.755532e-01
116,115,25,1450,1550,8.744223e-01
116,115,25,1500,1600,8.907345e-01
117,116,25,900,1000,2.259967e+00
117,116,25,950,1050,2.321058e+00
117,116,25,1000,1100,2.359188e+00
117,116,25,1050,1150,2.081008e+00
117,116,25,1100,1200,1.887714e+00
117,116,25,1150,1250,1.890106e+00
117,116,25,1200,1300,1.892512e+00
117,116,25,1250,1350,1.894939e+00
117,116,25,1300,1400,1.897354e+00
117,116,25,1350,1450,2.510309e+00
117,116,25,1400,1500,2.189898e+00
117,116,25,1450,1550,2.193684e+00
117,116,25,1500,1600,2.108364e+00
118,117,25,900,1000,4.222824e-01
118,117,25,950,1050,4.067912e-01
118,117,25,1000,1100,3.977691e-01
118,117,25,1050,1150,4.086298e-01
118,117,25,1100,1200,3.717616e-01
118,117,25,1150,1250,3.718959e-01
118,117,25,1200,1300,3.720345e-01
118,117,25,1250,1350,3.721770e-01
118,117,25,1300,1400,3.723225e-01
118,117,25,1350,1450,4.301969e-01
118,117,25,1400,1500,4.296490e-01
118,117,25,1450,1550,4.296648e-01
118,117,25,1500,1600,4.315445e-01
119,118,25,900,1000,7.017401e-01
119,118,25,950,1050,6.015700e-01
119,118,25,1000,1100,5.887355e-01
119,118,25,1050,1150,4.864836e-01
119,118,25,1100,1200,4.466509e-01
119,118,25,1150,1250,4.468533e-01
119,118,25,1200,1300,4.470570e-01
119,118,25,1250,1350,4.472608e-01
119,118,25,1300,1400,4.474647e-01
119,118,25,1350,1450,4.537775e-01
119,118,25,1400,1500,4.402380e-01
119,118,25,1450,1550,4.404017e-01
119,118,25,1500,1600,4.518547e-01
120,119,25,900,1000,4.294058e+00
120,119,25,950,1050,3.656651e+00
120,119,25,1000,1100,4.432189e+00
120,119,25,1050,1150,3.041341e+00
120,119,25,1100,1200,2.354601e+00
120,119,25,1150,1250,2.360387e+00
120,119,25,1200,1300,2.366216e+00
120,119,25,1250,1350,2.372075e+00
120,119,25,1300,1400,2.377943e+00
120,119,25,1350,1450,2.460780e+00
120,119,25,1400,1500,1.854589e+00
120,119,25,1450,1550,1.857801e+00
120,119,25,1500,1600,1.860847e+00
121,120,25,900,1000,9.994773e-01
121,120,25,950,1050,9.333389e-01
121,120,25,1000,1100,9.616317e-01
121,120,25,1050,1150,1.040107e+00
121,120,25,1100,1200,8.407638e-01
121,120,25,1150,1250,8.402060e-01
121,120,25,1200,1300,8.396306e-01
121,120,25,1250,1350,8.390388e-01
121,120,25,1300,1400,8.384322e-01
121,120,25,1350,1450,8.621713e-01
121,120,25,1400,1500,8.454110e-01
121,120,25,1450,1550,8.449451e-01
121,120,25,1500,1600,8.706717e-01
122,121,25,900,1000,8.178631e-01
122,121,25,950,1050,1.240069e+00
122,121,25,1000,1100,1.115600e+00
122,121,25,1050,1150,9.920739e-01
122,121,25,1100,1200,6.574336e-01
122,121,25,1150,1250,6.580110e-01
122,121,25,1200,1300,6.585843e-01
122,121,25,1250,1350,6.591508e-01
122,121,25,1300,1400,6.597083e-01
122,121,25,1350,1450,6.262759e-01
122,121,25,1400,1500,6.050216e-01
122,121,25,1450,1550,6.054540e-01
122,121,25,1500,1600,5.810731e-01
123,122,25,900,1000,1.060243e+00
123,122,25,950,1050,7.843386e-01
123,122,25,1000,1100,9.746279e-01
123,122,25,1050,1150,5.722083e-01
123,122,25,1100,1200,5.800001e-01
123,122,25,1150,1250,5.805826e-01
123,122,25,1200,1300,5.810864e-01
123,122,25,1250,1350,5.815867e-01
123,122,25,1300,1400,5.820828e-01
123,122,25,1350,1450,5.787569e-01
123,122,25,1400,1500,5.482122e-01
123,122,25,1450,1550,5.486020e-01
123,122,25,1500,1600,5.589350e-01
124,123,25,900,1000,7.721466e-01
124,123,25,950,1050,7.095071e-01
